birth_state,status,injury_start_date,birth_date,search_full_name,injury_notes,team,fantasy_data_id,position,rotoworld_id,stats_id,depth_chart_order,sportradar_id,depth_chart_position,hashtag,first_name,search_last_name,search_rank,search_first_name,birth_city,pandascore_id,fantasy_positions,college,last_name,espn_id,injury_status,metadata,age,yahoo_id,height,number,birth_country,weight,injury_body_part,full_name,high_school,swish_id,gsis_id,player_id,active,news_updated,sport,practice_description,years_exp,rotowire_id,practice_participation
None,Active,None,1993-07-19,josiahprice,None,None,19269.0,TE,None,696179.0,None,25aca9c3-55fb-4113-9367-f0877d6f5490,None,#josiahprice-NFL-FA-0,Josiah,price,9999999.0,josiah,None,None,['TE'],Michigan State,Price,2979554.0,None,None,28.0,30441.0,76,0.0,None,248,None,Josiah Price,Eastern (IN),None,00-0033332,4409,True,1552510855731.0,nfl,None,5.0,12975.0,None
None,Active,None,1998-03-09,trishtonjackson,None,MIN,21725.0,WR,None,None,3.0,9a2cd41e-a6e8-42d6-aad4-65c42939d733,LWR,#trishtonjackson-NFL-MIN-9,Trishton,jackson,9999999.0,trishton,None,None,['WR'],Syracuse,Jackson,4046715.0,None,None,25.0,33253.0,73,9.0,None,191,None,Trishton Jackson,West Bloomfield (MI),943189.0,None,7009,True,1673907014926.0,nfl,None,3.0,14402.0,None
None,Active,None,1995-12-03,austinroberts,None,None,20660.0,TE,None,840790.0,None,184a2ef6-ddec-41e4-8fc1-87ac713e8831,None,#austinroberts-NFL-FA-42,Austin,roberts,9999999.0,austin,None,None,['TE'],UCLA,Roberts,3134314.0,None,None,26.0,31747.0,74,42.0,None,230,None,Austin Roberts,Carmel,None,00-0034784,5751,True,1557447911603.0,nfl,None,4.0,12583.0,None
None,Active,None,1996-12-19,braydenlenius,None,None,None,TE,None,None,None,d4993930-7259-11ec-80bb-7f28873a7ba2,None,#braydenlenius-NFL-FA-81,Brayden,lenius,342.0,brayden,None,None,['TE'],New Mexico,Lenius,None,None,{'rookie_year': '2021'},25.0,None,77,81.0,None,220,None,Brayden Lenius,Chaminade College Preparatory (CA),837814.0,None,8105,True,1659040231348.0,nfl,None,1.0,15840.0,None
None,Active,None,1999-11-24,daylenbaldwin,None,CLE,None,WR,None,None,None,bdfc7130-1351-11ed-9aaa-89106bfa2f85,None,#daylenbaldwin-NFL-CLE-17,Daylen,baldwin,286.0,daylen,None,None,['WR'],Michigan,Baldwin,None,None,None,23.0,None,74,17.0,None,212,None,Daylen Baldwin,Mott (MI),1075002.0,None,8928,True,1673312110834.0,nfl,None,1.0,16169.0,None
None,Injured Reserve,None,1989-09-12,andrewluck,None,None,14008.0,QB,6439.0,461175.0,None,e3181493-6a2a-4e95-aa6f-3fc1ddeb7512,None,#andrewluck-NFL-FA-0,Andrew,luck,9999999.0,andrew,None,None,['QB'],Stanford,Luck,14874.0,None,None,32.0,25711.0,76,0.0,None,240,None,Andrew Luck,Stratford (TX),None,00-0029668,1111,False,1618344045094.0,nfl,None,10.0,7237.0,None
None,Active,None,1992-07-07,stevenscheu,None,None,18270.0,TE,None,607423.0,None,fa62cdd9-8047-4556-b2b7-c1b8dadb118a,None,#stevenscheu-NFL-FA-81,Steven,scheu,9999999.0,steven,None,None,['TE'],Vanderbilt,Scheu,2577793.0,None,None,29.0,29877.0,77,81.0,None,245,None,Steven Scheu,Reitz Memorial (IN),None,None,3504,True,None,nfl,None,6.0,11195.0,None
None,Active,None,1997-09-03,chrisoladokun,None,KC,None,QB,None,None,None,7078cdfc-032b-4f85-8b4b-720f926ba1cb,None,#chrisoladokun-NFL-KC-14,Chris,oladokun,9999999.0,chris,None,None,['QB'],South Dakota State,Oladokun,None,None,{'source_id': '8a9c6c0c-7c91-4f7c-a620-553a0c9a2188'},25.0,None,74,14.0,None,195,None,Chris Oladokun,Sickles (FL),947634.0,None,8413,True,1676554558281.0,nfl,None,1.0,16291.0,None
None,Active,None,1999-10-24,amonrastbrown,None,DET,None,WR,None,None,1.0,26ef0447-29b8-4dd1-9831-dcbf8132bb74,SWR,#amonrastbrown-NFL-DET-14,Amon-Ra,stbrown,18.0,amonra,None,None,['WR'],USC,St. Brown,None,None,{'source_id': '02a368df-c41b-43e3-bae7-68e00dd77f4c'},23.0,None,72,14.0,None,202,None,Amon-Ra St. Brown,Mater Dei (CA),1127106.0,None,7547,True,1673244062589.0,nfl,None,2.0,15332.0,None
None,Active,None,1995-04-20,danielhelm,None,None,20797.0,TE,None,820720.0,None,7f48c754-002d-4d0c-ba40-8c402f95a7c4,None,#danielhelm-NFL-FA-85,Daniel,helm,9999999.0,daniel,None,None,['TE'],Duke,Helm,3115359.0,None,None,27.0,32543.0,76,85.0,None,251,None,Daniel Helm,Glenwood (IL),820720.0, 00-0035428,6089,True,1652751344954.0,nfl,None,3.0,13685.0,None
None,Inactive,None,1997-05-06,landonrice,None,None,None,TE,None,None,None,ede1aabd-6fca-4ef8-8a90-3bd5940548f9,None,#landonrice-NFL-FA-0,Landon,rice,None,landon,None,None,['TE'],Jacksonville State,Rice,None,None,{'rookie_year': '2021'},24.0,None,77,0.0,None,250,None,Landon Rice,Calhoun (GA),None,None,8026,True,None,nfl,None,1.0,None,None
None,Active,None,1993-02-23,richardmullaney,None,None,18543.0,WR,None,607876.0,None,327f0b61-f467-4991-badb-71b404a00d04,None,#richardmullaney-NFL-FA-83,Richard,mullaney,9999999.0,richard,None,None,['WR'],Alabama,Mullaney,2577014.0,None,None,28.0,29803.0,75,83.0,None,208,None,Richard Mullaney,Thousand Oaks,None,None,3732,True,None,nfl,None,6.0,11471.0,None
None,Active,None,1994-07-06,williamstanback,None,None,19353.0,RB,None,746220.0,None,7e199884-1db9-4684-b308-a20ca28c646c,None,#williamstanback-NFL-FA-40,William,stanback,9999999.0,william,None,None,['RB'],Virginia Union,Stanback,3054030.0,None,None,27.0,30696.0,73,40.0,None,205,None,William Stanback,Uniondale (NY),None, 00-0033508,4485,True,1598218512756.0,nfl,None,5.0,12344.0,None
None,Active,None,1995-12-26,demornaypiersonel,None,None,20388.0,WR,None,821270.0,None,191847bd-6b12-4824-a832-29cddfffb046,None,#demornaypiersonel-NFL-FA-0,De'Mornay,piersonel,9999999.0,demornay,None,None,['WR'],Nebraska,Pierson-El,3121398.0,None,None,26.0,31404.0,69,0.0,None,195,None,De'Mornay Pierson-El,West Potomac (VA),821270.0, 00-0034103,5295,True,1640187028484.0,nfl,None,4.0,13100.0,None
None,Inactive,None,1992-06-03,rjharris,None,None,17191.0,WR,None,552237.0,None,77246163-5f43-42ce-a451-044aeea11ac4,None,#rjharris-NFL-FA-14,RJ,harris,9999999.0,rj,None,None,['WR'],New Hampshire,Harris,2507284.0,None,None,26.0,28757.0,"6'0""",14.0,None,200,None,RJ Harris,None,None,None,2723,False,None,nfl,None,1.0,10546.0,None
None,Inactive,None,1996-05-03,charlesscarff,None,None,21275.0,TE,None,838249.0,None,0c49b066-56ef-42dd-b9f1-1e956cced841,None,#charlesscarff-NFL-FA-85,Charles,scarff,9999999.0,charles,None,None,['TE'],Delaware,Scarff,3127376.0,None,None,25.0,32314.0,77,85.0,None,249,None,Charles Scarff,Lancaster Catholic (PA),None, 00-0035119,6487,True,1598920530072.0,nfl,None,3.0,14120.0,None
None,Inactive,None,1993-01-09,levernjacobs,None,None,19194.0,WR,None,651139.0,None,62eacf46-e0cc-4890-91ef-e990757d0858,None,#levernjacobs-NFL-FA-88,Levern,jacobs,9999999.0,levern,None,None,['WR'],Maryland,Jacobs,2976222.0,None,None,29.0,30505.0,71,88.0,None,185,None,Levern Jacobs,Suitland (MD),None,None,4338,True,None,nfl,None,5.0,12411.0,None
None,Active,None,None,machippenhammer,None,CIN,None,WR,None,None,None,2f5dd660-eac1-11ed-b650-3bd4f446002a,None,#machippenhammer-NFL-CIN-0,Mac,hippenhammer,9999999.0,mac,None,None,['WR'],Miami University (OH),Hippenhammer,None,None,None,None,None,71,0.0,None,190,None,Mac Hippenhammer,Nelson R. Snider,None,None,11247,True,None,nfl,None,0.0,None,None
None,Active,None,1993-12-01,fredbrown,None,None,19671.0,WR,None,686800.0,None,1eaede88-f9fd-497d-93bf-2849948c993c,None,#fredbrown-NFL-FA-0,Fred,brown,466.0,fred,None,None,['WR'],Mississippi State,Brown,2971397.0,None,{'injury_override_regular_2020_5': 'COV'},28.0,30901.0,73,0.0,None,196,None,Fred Brown,Jim Hill (MS),686800.0,00-0033994,4752,True,1630457453654.0,nfl,None,5.0,12291.0,None
None,Inactive,None,1993-06-24,chaseprice,None,None,18773.0,RB,None,609629.0,None,,None,#chaseprice-NFL-FA-35,Chase,price,9999999.0,chase,None,None,['RB'],San Diego State,Price,None,None,None,25.0,30070.0,"5'8""",35.0,None,200,None,Chase Price,None,None,None,3940,False,None,nfl,None,0.0,11662.0,None
None,Active,None,1992-11-05,odellbeckham,None,BAL,16389.0,WR,9403.0,589984.0,1.0,354dec38-b88b-4ba0-8974-859123f27c45,LWR,#odellbeckham-NFL-BAL-3,Odell,beckham,154.0,odell,None,None,['WR'],LSU,Beckham,16733.0,None,{'injury_override_regular_2022_17': 'NA'},30.0,27540.0,71,3.0,None,198,None,Odell Beckham,Isidore Newman (LA),589984.0,00-0031235,2078,True,1682092245368.0,nfl,None,9.0,9255.0,None
None,Active,None,1999-10-18,daltonkincaid,None,BUF,None,TE,None,None,None,b961fa15-0676-4948-b95f-56d06319d40e,None,#daltonkincaid-NFL-BUF-86,Dalton,kincaid,158.0,dalton,None,None,['TE'],Utah,Kincaid,None,None,{'source_id': '3f13ebfd-2071-40d6-b122-36a639ea8a06'},23.0,None,76,86.0,None,246,None,Dalton Kincaid,Faith Lutheran (NV),1135513.0,None,10236,True,1682652015116.0,nfl,None,0.0,16697.0,None
None,Active,None,2000-10-20,kennethwalker,None,SEA,None,RB,None,None,1.0,22ee9bac-a64c-4d44-94fc-51d775465b3b,RB,#kennethwalker-NFL-SEA-9,Kenneth,walker,22.0,kenneth,None,None,['RB'],Michigan State,Walker,None,None,{'source_id': 'aa007ba9-9931-4ba2-8d13-5f26bc13512b'},22.0,None,69,9.0,None,211,None,Kenneth Walker,Arlington (TN),1164402.0,None,8151,True,1683039939069.0,nfl,None,1.0,15909.0,None
None,Active,None,1998-05-14,thaddeusmoss,None,None,21955.0,TE,None,None,None,309b8104-8407-4365-989a-f726251714a7,None,#thaddeusmoss-NFL-FA-81,Thaddeus,moss,382.0,thaddeus,None,None,['TE'],LSU,Moss,4036189.0,None,None,24.0,33208.0,75,81.0,None,240,None,Thaddeus Moss,Lincoln (RI),920813.0,None,6919,True,1662395742683.0,nfl,None,2.0,14524.0,None
None,Inactive,None,1992-09-11,julianhowsare,None,None,17333.0,RB,None,870483.0,None,0da48ebc-949c-427f-bdd8-eb39e55c58ec,None,#julianhowsare-NFL-FA-43,Julian,howsare,9999999.0,julian,None,None,['RB'],Clarion,Howsare,3124451.0,None,None,29.0,28938.0,75,43.0,None,255,None,Julian Howsare,Altoona (PA),None,None,2865,False,None,nfl,None,7.0,10772.0,None
None,Active,None,1993-10-27,malcolmlewis,None,None,19251.0,WR,None,691585.0,None,c82071bb-965d-4db6-8103-a7a2b2c60aaf,None,#malcolmlewis-NFL-FA-18,Malcolm,lewis,9999999.0,malcolm,None,None,['WR'],Miami,Lewis,2969967.0,None,None,28.0,30643.0,70,18.0,None,194,None,Malcolm Lewis,Miramar (FL),None,00-0033402,4392,True,1515030301634.0,nfl,None,5.0,12044.0,None
None,Active,None,1995-02-26,pjwalker,None,CHI,19191.0,QB,12666.0,749164.0,2.0,0666e6c6-42d9-40ab-83bd-7bbf81e9ac9c,QB,#pjwalker-NFL-CHI-15,P.J.,walker,559.0,pj,None,None,['QB'],Temple,Walker,3051308.0,None,None,28.0,30538.0,71,15.0,None,216,None,P.J. Walker,Elizabeth (NJ),749164.0,00-0033275,4335,True,1678944332622.0,nfl,None,6.0,12371.0,None
None,Active,None,1999-04-13,enobenjamin,None,NO,21773.0,RB,None,None,None,aebf7b65-da15-4499-b1af-6687fa50b2e4,None,#enobenjamin-NFL-NO-31,Eno,benjamin,343.0,eno,None,None,['RB'],Arizona State,Benjamin,4242873.0,None,None,24.0,32892.0,69,31.0,None,207,None,Eno Benjamin,Wylie East (TX),974627.0,None,6951,True,1673483427761.0,nfl,None,3.0,14372.0,None
None,Active,None,None,jalenwayne,None,None,None,WR,None,None,None,None,None,#jalenwayne-NFL-FA,Jalen,wayne,None,jalen,None,None,['WR'],South Alabama,Wayne,None,None,{'source_id': 'befcca71-bb86-4e14-8e11-ab6454315fd2'},None,None,74,None,None,207,None,Jalen Wayne,None,None,None,10230,True,1682877032229.0,nfl,None,0.0,16961.0,None
None,Active,None,1997-12-22,damareacrockett,None,DEN,21240.0,RB,None,920072.0,None,d4f0aa89-6309-4977-b779-7501eb8c8508,None,#damareacrockett-NFL-DEN-28,Damarea,crockett,9999999.0,damarea,None,None,['RB'],Missouri,Crockett,4035102.0,Questionable,None,25.0,32502.0,71,28.0,None,225,None,Damarea Crockett,Little Rock Christian Academy (AR),920072.0, 00-0035448,6334,True,1659573631646.0,nfl,None,4.0,13559.0,None
None,Inactive,None,1988-02-15,jarrydhayne,None,None,17254.0,RB,10435.0,458390.0,None,f5b78cdb-42a2-46c2-b9e3-ce39cafe33ec,None,#jarrydhayne-NFL-FA-38,Jarryd,hayne,9999999.0,jarryd,None,None,['RB'],No College,Hayne,3423412.0,None,None,32.0,28379.0,"6'2""",38.0,None,220,None,Jarryd Hayne,Westfields Sports High School (Sydney),None,None,2786,False,None,nfl,None,5.0,10154.0,None
None,Active,None,1999-01-22,connorheyward,None,PIT,None,TE,None,None,None,62e96d7c-e4dd-4a90-8c3a-8017eb69120d,None,#connorheyward-NFL-PIT-83,Connor,heyward,645.0,connor,None,None,['TE'],Michigan State,Heyward,None,None,{'source_id': '7e7ac65e-329e-4b3d-b671-4d192f5b9ee4'},24.0,None,72,83.0,None,230,None,Connor Heyward,Peachtree Ridge (GA),1057457.0,None,8181,True,1673288107169.0,nfl,None,1.0,15916.0,None
None,Active,None,1993-02-09,mikebercovici,None,None,18261.0,QB,None,592381.0,None,97dc5013-29d0-4231-820b-70ae53ac8f74,None,#mikebercovici-NFL-FA-6,Mike,bercovici,9999999.0,mike,None,None,['QB'],Arizona State,Bercovici,2576822.0,None,None,28.0,29516.0,74,6.0,None,210,None,Mike Bercovici,Taft (CA),None,None,3495,True,1512070802706.0,nfl,None,6.0,11654.0,None
None,Inactive,None,1992-04-30,deandrereaves,None,None,18310.0,WR,None,696409.0,None,e7f679fc-6809-478a-ba62-76ce8930ac40,None,#deandrereaves-NFL-FA-88,Deandre,reaves,9999999.0,deandre,None,None,['WR'],Marshall,Reaves,2979200.0,None,None,26.0,29529.0,"5'10""",88.0,None,180,None,Deandre Reaves,None,None,None,3542,False,None,nfl,None,0.0,11488.0,None
None,Active,None,1997-10-18,trayveonwilliams,None,CIN,20990.0,RB,14042.0,910605.0,3.0,478fcd24-2617-41d5-a900-b272aa6ef515,RB,#trayveonwilliams-NFL-CIN-32,Trayveon,williams,315.0,trayveon,None,None,['RB'],Texas A&M,Williams,4035222.0,None,None,25.0,32014.0,68,32.0,None,206,None,Trayveon Williams,C.E. King (TX),910605.0, 00-0035291,6144,True,1680283831555.0,nfl,None,4.0,13548.0,None
None,Inactive,None,1989-07-12,jordanthompson,None,None,16466.0,TE,None,469022.0,None,255dbbfd-e370-4f09-9abc-8f348b355033,None,#jordanthompson-NFL-FA-82,Jordan,thompson,9999999.0,jordan,None,None,['TE'],Ohio University,Thompson,16705.0,None,None,28.0,27527.0,"6'3""",82.0,None,245,None,Jordan Thompson,None,None,None,2129,False,None,nfl,None,1.0,9926.0,None
None,Active,None,1997-10-06,scottiephillips,None,None,21856.0,RB,None,None,None,26e66f79-5f08-4ee1-bbc5-85c8f5f7fddd,None,#scottiephillips-NFL-FA-27,Scottie,phillips,600.0,scottie,None,None,['RB'],Ole Miss,Phillips,4362878.0,None,None,24.0,33161.0,68,27.0,None,209,None,Scottie Phillips,South Jones (MS),1111478.0,None,7005,True,1662427838616.0,nfl,None,2.0,14659.0,None
None,Injured Reserve,None,1991-02-26,chandlercatanzaro,None,None,16644.0,K,10045.0,522233.0,None,0d1171d4-c955-4966-9257-640b569866d1,None,#chandlercatanzaro-NFL-FA-0,Chandler,catanzaro,841.0,chandler,None,None,['K'],Clemson,Catanzaro,16976.0,None,None,30.0,28103.0,75,0.0,None,200,None,Chandler Catanzaro,Christ Church Episcopal (SC),None,00-0030896,2242,False,1608072050655.0,nfl,None,8.0,9845.0,None
None,Active,None,1998-06-09,stanleyberryhill,None,DET,None,WR,None,None,None,18be19e0-cc7e-11ec-8d55-87af3a9174bd,None,#stanleyberryhill-NFL-DET-83,Stanley,berryhill,406.0,stanley,None,None,['WR'],Arizona,Berryhill,None,Sus,{'source_id': '4b61a795-5f88-4fad-a70d-d29d7072b087'},24.0,None,71,83.0,None,190,None,Stanley Berryhill,Orange Lutheran (CA),1068735.0,None,8419,True,1682092846275.0,nfl,None,1.0,16490.0,None
None,Inactive,None,1984-03-03,santonioholmes,None,None,11697.0,WR,None,None,None,859a34fe-86c3-42dc-940f-5856a671fe02,None,#santonioholmes-NFL-FA-14,Santonio,holmes,9999999.0,santonio,None,None,['WR'],Ohio State,Holmes,9611.0,None,None,33.0,None,"5'11""",14.0,None,192,None,Santonio Holmes,None,None,None,651,False,None,nfl,None,9.0,None,None
None,Active,None,1994-09-19,frankohouse,None,CHI,19432.0,TE,None,None,None,,None,#frankohouse-NFL-CHI-0,Franko,house,9999999.0,franko,None,None,['TE'],Ball State,House,None,None,None,23.0,30721.0,"6'6""",0.0,None,247,None,Franko House,None,None,None,4930,True,None,nfl,None,1.0,None,None
None,Active,None,1992-04-10,robertwoods,None,HOU,14871.0,WR,8407.0,555693.0,1.0,618bedee-9259-4536-b0ff-fec98d2a20de,SWR,#robertwoods-NFL-HOU-2,Robert,woods,124.0,robert,None,None,['WR'],USC,Woods,15880.0,None,None,31.0,26664.0,72,2.0,None,195,None,Robert Woods,Junipero Serra (CA),555693.0,00-0030431,1352,True,1679278512323.0,nfl,None,10.0,8628.0,None
None,Active,None,1997-06-07,marcussantossilva,None,None,None,TE,None,None,None,94d04fb0-ca5a-11ec-938f-eba97ad72694,None,#marcussantossilva-NFL-FA-0,Marcus,santossilva,9999999.0,marcus,None,None,['TE'],Texas Tech,Santos-Silva,None,None,{'years_exp_shift': '1'},25.0,None,78,0.0,None,261,None,Marcus Santos-Silva,Vermont Academy (VT),1062113.0,None,8589,True,1661258431820.0,nfl,None,1.0,16366.0,None
None,Active,None,1997-12-31,tavienfeaster,None,ARI,21850.0,RB,None,None,None,0d77e008-ec6d-4816-a186-329c0ecdb6be,None,#tavienfeaster-NFL-ARI-30,Tavien,feaster,384.0,tavien,None,None,['RB'],South Carolina,Feaster,4035470.0,None,None,24.0,33126.0,72,30.0,None,221,None,Tavien Feaster,Spartanburg (SC),913541.0,None,7103,True,1640840438408.0,nfl,None,2.0,14592.0,None
None,Active,None,None,shedrickjackson,None,CIN,None,WR,None,None,None,4ee53be0-eacb-11ed-bff4-2305d99deffc,None,#shedrickjackson-NFL-CIN-0,Shedrick,jackson,9999999.0,shedrick,None,None,['WR'],Auburn,Jackson,None,None,None,None,None,74,0.0,None,202,None,Shedrick Jackson,Hoover,None,None,11257,True,None,nfl,None,0.0,None,None
None,Active,None,2000-06-09,terracemarshall,None,CAR,None,WR,None,None,1.0,69388223-d1e7-46c3-9106-e10edb7073e9,LWR,#terracemarshall-NFL-CAR-88,Terrace,marshall,213.0,terrace,None,None,['WR'],LSU,Marshall,None,None,{'source_id': '753088e0-4719-4948-82cc-95deebc66010'},22.0,None,74,88.0,None,200,None,Terrace Marshall,Parkway (LA),1109285.0,None,7565,True,1673217358781.0,nfl,None,2.0,15214.0,None
None,Active,None,1994-12-05,nickholley,None,None,20649.0,WR,None,749832.0,None,ce367921-7e8d-46fe-b568-6116c00c5000,None,#nickholley-NFL-FA-25,Nick,holley,9999999.0,nick,None,None,['WR'],Kent State,Holley,3052549.0,None,None,27.0,31730.0,70,25.0,None,200,None,Nick Holley,Whitmer,None,00-0034733,5710,True,None,nfl,None,4.0,13340.0,None
None,Inactive,None,1994-06-17,davidwilliams,None,None,20016.0,RB,None,744612.0,None,f9e352ee-a6f6-4b92-8683-1867739d6d94,None,#davidwilliams-NFL-FA-49,David,williams,9999999.0,david,None,None,['RB'],Arkansas,Williams,3048924.0,None,None,27.0,31196.0,73,49.0,None,229,None,David Williams,Imhotep Institute Charter,None,00-0034427,5115,False,1568317204824.0,nfl,None,4.0,13005.0,None
None,Inactive,None,1984-12-27,leronmcclain,None,None,3312.0,RB,None,None,None,,None,#leronmcclain-NFL-FA-33,LeRon,mcclain,9999999.0,leron,None,None,['RB'],Alabama,McClain,None,None,None,32.0,None,"6'0""",33.0,None,260,None,LeRon McClain,None,None,None,121,False,None,nfl,None,7.0,None,None
None,Active,None,1989-11-14,tyhilton,None,None,14005.0,WR,7558.0,468655.0,None,b8426cea-f8b9-4061-8d56-e70d1230103e,None,#tyhilton-NFL-FA-16,T.Y.,hilton,456.0,ty,None,None,['WR'],Florida International,Hilton,14924.0,None,None,33.0,25802.0,69,16.0,None,183,None,T.Y. Hilton,Miami Springs (FL),468655.0,00-0029608,1110,True,1675359914240.0,nfl,None,11.0,8098.0,None
None,Active,None,1995-03-13,akrumwadley,None,None,20192.0,RB,None,740737.0,None,ac6aeee0-d291-481a-a914-947061b639b2,None,#akrumwadley-NFL-FA-38,Akrum,wadley,9999999.0,akrum,None,None,['RB'],Iowa,Wadley,3040146.0,None,None,26.0,31622.0,71,38.0,None,195,None,Akrum Wadley,Weequahic,None,00-0034670,5195,True,1535847008044.0,nfl,None,4.0,12783.0,None
None,Injured Reserve,None,1991-07-23,aarondobson,None,None,14886.0,WR,8479.0,512627.0,None,ac673b16-3268-43df-a521-4dfd864698cc,None,#aarondobson-NFL-FA-83,Aaron,dobson,9999999.0,aaron,None,None,['WR'],Marshall,Dobson,15834.0,None,None,29.0,26682.0,"6'3""",83.0,None,205,None,Aaron Dobson,South Charleston (WV),None,None,1365,False,None,nfl,None,7.0,8795.0,None
None,Injured Reserve,None,1995-07-11,jakebutt,None,None,18997.0,TE,12254.0,728230.0,None,6d49d4d1-a254-48de-9f6f-eeecac82ad88,None,#jakebutt-NFL-FA-0,Jake,butt,568.0,jake,None,None,['TE'],Michigan,Butt,3045225.0,None,{'injury_override_regular_2020_5': 'COV'},26.0,30258.0,78,0.0,None,250,None,Jake Butt,Pickerington North (OH),None,00-0033564,4151,True,1627528547561.0,nfl,None,5.0,11888.0,None
None,Active,None,1997-10-15,jjhowland,None,None,None,TE,None,None,None,daddd5c0-d51a-11ec-8e9f-b96a427bd78e,None,#jjhowland-NFL-FA-0,JJ,howland,9999999.0,jj,None,None,['TE'],Yale,Howland,None,None,{'years_exp_shift': '1'},25.0,None,78,0.0,None,255,None,JJ Howland,Choate Rosemary Hall (CT),1057865.0,None,8884,True,1663105209998.0,nfl,None,2.0,16611.0,None
None,Inactive,None,1990-07-10,trentrichardson,None,None,13902.0,RB,7462.0,508659.0,None,020cf3d6-745a-4418-a3dc-7dda7a86d0bf,None,#trentrichardson-NFL-FA-33,Trent,richardson,9999999.0,trent,None,None,['RB'],Alabama,Richardson,14884.0,None,None,29.0,25713.0,"5'9""",33.0,None,230,None,Trent Richardson,None,None,None,1082,False,1554402003629.0,nfl,None,8.0,8046.0,None
None,Inactive,None,1993-05-08,chrishubert,None,None,18616.0,WR,None,703161.0,None,3038a319-3117-4349-9dda-41304ffa97ab,None,#chrishubert-NFL-FA-81,Chris,hubert,9999999.0,chris,None,None,['WR'],Fayetteville State,Hubert,2986501.0,None,None,28.0,29905.0,69,81.0,None,155,None,Chris Hubert,Middle Creek (NC),None,None,3802,False,None,nfl,None,6.0,11295.0,None
None,Active,None,None,claytonhatfield,None,None,21503.0,K,None,None,None,686e029e-a8a7-427f-80bb-2b8c7949b5ec,None,#claytonhatfield-NFL-FA-0,Clayton,hatfield,9999999.0,clayton,None,None,['K'],Texas Tech,Hatfield,None,None,None,None,32294.0,70,0.0,None,185,None,Clayton Hatfield,Champion,None,None,6625,True,None,nfl,None,3.0,None,None
None,Active,None,1995-04-16,damionratley,None,None,19969.0,WR,None,865803.0,None,6e01959d-9860-49e4-a997-eee257718812,None,#damionratley-NFL-FA-0,Damion,ratley,9999999.0,damion,None,None,['WR'],Texas A&M,Ratley,3895857.0,None,None,26.0,31148.0,74,0.0,None,200,None,Damion Ratley,Yoakum (TX),865803.0,00-0034273,5080,True,1640738103677.0,nfl,None,4.0,12989.0,None
None,Active,None,1990-01-18,lataviusmurray,None,BUF,15071.0,RB,8585.0,467405.0,3.0,540f8b30-900e-4d17-8756-c262ba5fa039,RB,#lataviusmurray-NFL-BUF-28,Latavius,murray,373.0,latavius,None,None,['RB'],UCF,Murray,15920.0,None,None,33.0,26804.0,75,28.0,None,230,None,Latavius Murray,Onondaga Central (FL),467405.0,00-0030513,1476,True,1682953532361.0,nfl,None,10.0,8772.0,None
None,Inactive,None,1986-01-21,peytonhillis,None,None,11747.0,RB,None,None,None,a34a5944-33c4-4965-b404-6772f4b7f1ab,None,#peytonhillis-NFL-FA-22,Peyton,hillis,9999999.0,peyton,None,None,['RB'],Arkansas,Hillis,11461.0,NA,None,35.0,900035.0,74,22.0,None,250,None,Peyton Hillis,Conway (AR),None,None,660,False,None,nfl,None,14.0,None,None
